customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,join_year,join_month,join_weekday,debt_to_income_ratio,avg_monthly_transactions,income_bins,credit_score_binary,income_quantile_bin,log_spending_ratio,sqrt_spending_ratio,boxcox_income,yeojohnson_loan
516,47.0,1,East,3.0,Self-Employed,925131.71,224474.38,Other,672.0,3,55,25.22,2020-02-23,0,0,2020,2,6,0.24264045602760714,9.166666666666666,4.0,0.0,3,3.2665224783355535,5.021951811795888,349.72846473044035,-0.3741979060979404
517,61.0,1,South,2.0,Unemployed,500025.23,340394.21,Home,676.0,3,53,48.27,2017-03-18,0,0,2017,3,5,0.6807540691496707,8.833333333333334,1.0,0.0,1,3.8973153765558717,6.9476614770727,281.30349450943794,0.31527377753844027
518,52.0,2,North,0.0,Self-Employed,645625.26,477283.66,Business,718.0,0,20,57.76,2019-06-12,0,0,2019,6,2,0.7392580333675296,3.3333333333333335,3.0,1.0,2,4.073461351305676,7.6,307.9444384638169,1.0034450900049907
519,62.0,0,West,0.0,Unemployed,646982.91,400845.18,Home,722.0,1,116,26.72,2016-06-14,0,0,2016,6,1,0.6195606928782709,19.333333333333332,3.0,1.0,2,3.3221541743217022,5.169139193328034,308.1734626749096,0.6321599918515677
520,22.0,2,South,0.0,Self-Employed,831102.55,408229.35,Business,688.0,4,206,78.08,2019-03-12,1,0,2019,3,1,0.49119010644354294,34.333333333333336,4.0,0.0,3,4.370459998302416,8.836288813749809,336.7225064390606,0.6693445034063553
521,57.0,2,East,0.0,Unemployed,683253.01,20000.0,Home,574.0,1,222,14.74,2017-04-06,1,0,2017,4,3,0.029271733468104296,37.0,3.0,0.0,2,2.756205242989257,3.8392707640904935,314.17977708366743,-2.345752919568632
522,43.0,1,South,3.0,Self-Employed,593744.21,194724.88,Home,683.0,1,139,56.24,2023-05-23,0,0,2023,5,1,0.3279608907680969,23.166666666666668,2.0,0.0,1,4.0472529546882505,7.49933330370107,298.947413343432,-0.5757520152136055
523,38.0,1,East,0.0,Salaried,334676.62,293180.25,Education,717.0,2,222,30.42,2024-03-08,0,0,2024,3,4,0.8760105501244754,37.0,0.0,1.0,0,3.4474446328274753,5.5154328932550705,243.98576953837343,0.049680350255807824
524,38.0,1,South,1.0,Unemployed,546631.97,320983.08,Business,759.0,1,231,87.9,2023-01-27,1,0,2023,1,4,0.5872014401206721,38.5,2.0,1.0,1,4.487512142519859,9.375499986667378,290.3236773857716,0.20822669371608862
525,35.0,1,East,1.0,Unemployed,652126.21,276057.63,Car,850.0,1,224,31.85,2025-01-09,0,0,2025,1,3,0.4233193295512536,37.333333333333336,3.0,1.0,2,3.4919517449306197,5.643580423808985,309.038274932721,-0.05134763078640836
526,46.0,2,West,2.0,Self-Employed,616173.61,361245.67,Car,655.0,0,45,46.02,2022-04-24,0,0,2022,4,6,0.5862725441941599,7.5,2.0,0.0,2,3.8505730431119236,6.783804242458652,302.8972647646505,0.4272439287188973
527,63.0,2,North,2.0,Salaried,782189.82,90375.4,Home,645.0,3,203,39.06,2017-03-01,0,0,2017,3,2,0.11554151906502695,33.833333333333336,3.0,0.0,3,3.6903783302376723,6.249799996799898,329.57604631849694,-1.4293255223282755
528,43.0,0,South,0.0,Self-Employed,593744.21,375990.6,Other,683.0,4,208,73.31,2025-07-07,0,0,2025,7,0,0.6332535015373034,34.666666666666664,2.0,0.0,1,4.308245532169378,8.562125904236634,298.947413343432,0.5046732897252363
529,46.0,2,West,2.0,Salaried,568893.17,214645.9,Education,635.0,3,252,28.63,2025-01-28,0,0,2025,1,1,0.37730440673070476,42.0,2.0,0.0,1,3.388787361585474,5.350700888668698,294.45626486783345,-0.43937609107693587
530,31.0,0,West,1.0,Self-Employed,1084997.1,201839.72,Other,605.0,2,87,70.79,2024-04-04,0,0,2024,4,3,0.18602788892246808,14.5,4.0,0.0,3,4.273745190588392,8.413679337840254,369.9971492553208,-0.5263538173834739
531,43.0,0,West,1.0,Unemployed,906787.92,368154.56,Other,850.0,3,85,11.88,2023-08-26,0,0,2023,8,5,0.4059985271969657,14.166666666666666,4.0,1.0,3,2.5556757206762075,3.4467375879228173,347.2609722307905,0.4636980583657458
532,32.0,2,West,0.0,Unemployed,770524.06,412902.35,Education,585.0,2,206,89.79,2023-06-13,1,0,2023,6,1,0.5358721050190177,34.333333333333336,3.0,0.0,3,4.508549147383666,9.475758544834287,327.8289849350597,0.6927199722578236
533,50.0,1,North,0.0,Self-Employed,795871.58,366393.63,Car,542.0,3,37,37.87,2022-07-19,1,0,2022,7,1,0.4603677769220004,6.166666666666667,4.0,0.0,3,3.660222744864132,6.153860576906174,331.6035989912859,0.454436140895514
534,27.0,0,South,3.0,Self-Employed,415166.8,146558.17,Education,633.0,2,72,17.49,2019-06-21,0,0,2019,6,4,0.35301033223273154,12.0,1.0,0.0,0,2.9172300453990334,4.182104733265296,263.36328630499673,-0.9343365450206634
535,28.0,1,North,0.0,Self-Employed,517763.98,353895.39,Business,583.0,3,36,54.04,2018-02-06,1,0,2018,2,1,0.6835071647896404,6.0,1.0,0.0,1,4.008060193625088,7.351190379795642,284.79848931116135,0.38811438176990937
536,30.0,0,East,0.0,Salaried,537104.79,394522.32,Home,529.0,6,257,55.24,2016-08-18,1,0,2016,8,3,0.7345350988212188,42.833333333333336,1.0,0.0,1,4.029628247502409,7.432361670424819,288.52163215108334,0.6000740186508475
537,24.0,1,West,3.0,Unemployed,447943.37,354467.34,Other,704.0,2,125,70.5,2021-03-24,0,0,2021,3,2,0.7913217690888025,20.833333333333332,1.0,1.0,1,4.269697449699962,8.396427811873332,270.55217887435464,0.39117223653920047
538,31.0,2,West,0.0,Salaried,127587.68,150120.04,Home,697.0,0,281,26.32,2024-10-02,0,0,2024,10,2,1.17660294473573,46.833333333333336,0.0,0.0,0,3.307619034702589,5.130302135352264,173.16200265350219,-0.9061541847533202
539,56.0,0,North,2.0,Self-Employed,940640.71,546092.18,Home,850.0,2,231,31.89,2016-07-01,0,0,2016,7,4,0.5805534187436987,38.5,4.0,1.0,3,3.4931686602009657,5.6471231613982,351.7899702376922,1.3152995474357714
540,50.0,0,West,3.0,Salaried,319126.49,280967.89,Other,613.0,2,168,21.63,2017-02-19,0,0,2017,2,6,0.8804279770068603,28.0,0.0,0.0,0,3.119276459645446,4.6508063816933936,239.90176397961088,-0.02209405834414935
541,58.0,1,South,3.0,Salaried,83729.24,304268.64,Car,513.0,1,164,63.0,2021-05-11,1,0,2021,5,1,3.6339591760297836,27.333333333333332,0.0,0.0,0,4.1588830833596715,7.937253933193772,148.99276158476815,0.11369098226282336
542,52.0,0,East,2.0,Self-Employed,519925.55,170475.96,Car,677.0,3,37,16.37,2020-05-01,0,0,2020,5,4,0.3278853289668107,6.166666666666667,1.0,0.0,1,2.854744580253014,4.045985664828782,285.21903094720864,-0.7505545994067128
543,53.0,1,South,3.0,Self-Employed,779448.37,219686.72,Business,693.0,3,83,56.54,2020-09-17,0,0,2020,9,3,0.28184896967582346,13.833333333333334,3.0,0.0,3,4.052480358123402,7.5193084788429845,329.1670163377572,-0.4057834540878311
544,44.0,0,West,0.0,Self-Employed,589565.72,227874.93,Education,735.0,1,265,65.57,2022-04-12,0,0,2022,4,1,0.3865131948309342,44.166666666666664,2.0,1.0,1,4.198254025612612,8.097530487747484,298.20091710354006,-0.3519474799669839
545,39.0,1,West,1.0,Self-Employed,823062.43,340769.35,Home,639.0,4,108,34.24,2018-04-20,0,0,2018,4,4,0.41402612679089235,18.0,4.0,0.0,3,3.562181801067979,5.851495535331118,335.5669087117252,0.3173150957792584
546,44.0,1,East,0.0,Self-Employed,247108.46,128649.05,Education,760.0,1,227,37.03,2017-05-06,0,0,2017,5,5,0.5206177481742228,37.833333333333336,0.0,1.0,0,3.638375321940168,6.085228015448559,219.0778372036289,-1.0809796215976226
547,32.0,2,West,2.0,Self-Employed,362466.06,270197.23,Education,694.0,1,278,82.42,2024-05-24,1,0,2024,5,4,0.7454414628503424,46.333333333333336,0.0,0.0,0,4.423888088768799,9.078546139112804,250.98760008396536,-0.08657033167993511
548,43.0,0,South,2.0,Self-Employed,282724.99,335923.42,Other,711.0,3,107,39.4,2025-07-22,0,0,2025,7,1,1.188163168738639,17.833333333333332,0.0,1.0,0,3.6988297849671046,6.276941930590086,229.80783831542377,0.2908675762453296
549,27.0,2,South,3.0,Self-Employed,965548.98,367295.36,Car,756.0,3,197,81.82,2019-01-19,1,0,2019,1,5,0.3804005468474525,32.833333333333336,4.0,1.0,3,4.416669578117421,9.045440840556086,355.055160753283,0.4591814451366814
550,43.0,0,East,2.0,Self-Employed,593744.21,414554.66,Business,683.0,1,217,50.3,2021-03-14,0,0,2021,3,6,0.698204130697965,36.166666666666664,2.0,0.0,1,3.937690752176724,7.092249290598858,298.947413343432,0.7009566819149643
551,50.0,2,South,2.0,Self-Employed,678638.04,320796.88,Education,678.0,1,170,90.93,2022-08-07,1,0,2022,8,6,0.472706893943051,28.333333333333332,3.0,0.0,2,4.521027417875663,9.535722311393092,313.4272201532356,0.2071859436108461
552,53.0,0,East,0.0,Unemployed,631500.13,238892.79,Car,797.0,1,109,79.42,2017-12-04,1,0,2017,12,0,0.378294126400259,18.166666666666668,2.0,1.0,2,4.387262901469128,8.911789943664516,305.542877546828,-0.2808633436423045
553,62.0,2,South,0.0,Unemployed,619939.13,171115.03,Business,663.0,1,245,73.87,2018-12-09,0,0,2018,12,6,0.2760190827122011,40.833333333333336,2.0,0.0,2,4.315753276242594,8.594765849050223,303.5511806987509,-0.7458092527398037
554,61.0,2,South,3.0,Self-Employed,790080.47,504970.93,Home,675.0,0,200,38.23,2018-11-09,0,0,2018,11,4,0.6391386057169595,33.333333333333336,3.0,0.0,3,3.6694417602214613,6.183041322844284,330.7481765401378,1.131216971043624
555,36.0,0,West,1.0,Unemployed,748872.72,211515.79,Education,669.0,1,23,88.07,2019-10-06,1,0,2019,10,6,0.28244558033840517,3.8333333333333335,3.0,0.0,2,4.489422577443778,9.384561790515313,324.54040706380465,-0.4604145303724002
556,54.0,1,East,1.0,Unemployed,618069.74,481823.8,Business,640.0,2,82,65.55,2025-05-25,0,0,2025,5,6,0.7795621898590279,13.666666666666666,2.0,0.0,2,4.197953544841121,8.096295449154509,303.22686789785655,1.0246215070793059
557,21.0,0,North,3.0,Unemployed,452961.41,512735.82,Business,593.0,2,88,34.59,2016-06-08,1,0,2016,6,2,1.1319635816216662,14.666666666666666,1.0,0.0,1,3.5720646995221013,5.881326381013046,271.62231095374915,1.1664800520644463
558,59.0,2,West,3.0,Unemployed,1129186.71,231780.79,Home,596.0,1,193,85.17,2016-10-11,1,0,2016,10,1,0.2052634767548761,32.166666666666664,4.0,0.0,3,4.4563220892516755,9.22875939658197,375.2532698098588,-0.32657444367897753
559,60.0,0,North,0.0,Salaried,759038.87,56469.99,Education,689.0,0,258,41.3,2018-02-22,0,0,2018,2,3,0.07439670382097822,43.0,3.0,0.0,2,3.744787086052232,6.4265076052238514,326.0921057846141,-1.7997440927123485
560,50.0,1,North,3.0,Self-Employed,583260.02,322533.5,Business,523.0,3,46,48.84,2025-03-01,1,0,2025,3,5,0.5529840704665476,7.666666666666667,2.0,0.0,1,3.908817874479198,6.988562083862459,297.0678581269265,0.21688210773429054
561,51.0,1,North,0.0,Self-Employed,697093.93,285776.37,Car,638.0,2,215,84.61,2025-03-21,1,0,2025,3,4,0.40995389244029135,35.833333333333336,3.0,0.0,2,4.449802098754394,9.198369420718,316.41719142742863,0.006330820267846517
562,57.0,2,South,3.0,Self-Employed,660882.55,217855.52,Business,644.0,0,170,92.61,2017-09-30,1,0,2017,9,5,0.3296433231593117,28.333333333333332,3.0,0.0,2,4.539137215383653,9.623408959407264,310.50046430687337,-0.41794623849153545
563,27.0,0,South,2.0,Salaried,617831.08,20000.0,Business,715.0,1,38,50.09,2017-04-09,0,0,2017,4,6,0.03237130770436476,6.333333333333333,2.0,1.0,2,3.9335887833427066,7.077428911688199,303.1854179267813,-2.345752919568632
564,59.0,1,East,3.0,Salaried,849087.75,471244.33,Home,644.0,0,61,37.98,2023-05-16,0,0,2023,5,1,0.5550007405006138,10.166666666666666,4.0,0.0,3,3.6630486940794147,6.162791575252241,339.2814707454573,0.9751349224695357
565,51.0,2,South,2.0,Self-Employed,575277.14,446351.75,Education,602.0,1,284,14.0,2018-12-11,0,0,2018,12,1,0.7758899475824818,47.333333333333336,2.0,0.0,1,2.70805020110221,3.7416573867739413,295.62196237735384,0.8566831747015032
566,53.0,0,South,3.0,Self-Employed,845579.87,401311.37,Business,669.0,1,180,19.51,2022-06-29,0,0,2022,6,2,0.4745990109721983,30.0,4.0,0.0,3,3.0209125720842893,4.4170125650715555,338.7851462770425,0.6345166636734859
567,40.0,1,West,3.0,Self-Employed,948041.0,348940.47,Home,751.0,3,257,53.26,2017-04-01,0,0,2017,4,5,0.36806474614494517,42.833333333333336,4.0,1.0,3,3.9937873072307855,7.297944916207576,352.76586671087784,0.36152979645518424
568,39.0,0,North,0.0,Salaried,605292.04,445916.16,Education,689.0,1,217,90.93,2025-04-21,1,0,2025,4,0,0.7366958931097127,36.166666666666664,2.0,0.0,2,4.521027417875663,9.535722311393092,300.99287679271265,0.8545842844134374
569,43.0,2,North,1.0,Unemployed,627633.83,206052.71,Car,719.0,1,128,83.92,2024-09-24,1,0,2024,9,1,0.32830083426191353,21.333333333333332,2.0,1.0,2,4.441709636835055,9.16078599247903,304.8794570678484,-0.497472487211503
570,62.0,2,South,1.0,Self-Employed,80000.0,80856.11,Other,628.0,4,137,23.72,2021-02-11,0,0,2021,2,3,1.010701375,22.833333333333332,0.0,0.0,0,3.20761263258949,4.870318264754368,146.58605265628162,-1.5258309409727975
571,24.0,0,West,1.0,Self-Employed,607731.35,235327.97,Car,767.0,3,58,44.48,2019-09-25,0,0,2019,9,2,0.3872236803317782,9.666666666666666,2.0,1.0,2,3.8172726688823353,6.669332800213226,301.42170255418426,-0.3036978066074318
572,62.0,1,West,3.0,Salaried,807320.98,676730.94,Other,676.0,1,33,35.11,2020-04-22,0,0,2020,4,2,0.8382427271987902,5.5,4.0,0.0,3,3.5865698352893665,5.92536918681022,333.28300403375806,1.8621663945088842
573,42.0,1,West,3.0,Self-Employed,921656.45,208502.31,Home,648.0,2,207,77.49,2021-10-30,1,0,2021,10,5,0.22622562886637423,34.5,4.0,0.0,3,4.362971228138722,8.802840450672726,349.2634497032098,-0.48080195888031646
574,52.0,2,South,1.0,Self-Employed,317274.93,210018.87,Home,767.0,1,128,52.88,2026-04-03,0,0,2026,4,4,0.6619459974350952,21.333333333333332,0.0,1.0,0,3.986759351542163,7.271863585079137,239.40693589532452,-0.4705253393146804
575,51.0,2,North,1.0,Self-Employed,641073.69,629433.47,Education,719.0,2,101,83.78,2017-05-13,1,0,2017,5,5,0.9818426178120023,16.833333333333332,3.0,1.0,2,4.440059665924491,9.153141537199128,307.17433722848824,1.6701797768402216
576,29.0,1,West,0.0,Self-Employed,585620.56,174590.68,Business,793.0,0,57,32.31,2017-05-04,0,0,2017,5,3,0.298129355294493,9.5,2.0,1.0,1,3.5058576522055884,5.684188596448926,297.49294612832216,-0.7201397133060029
577,51.0,2,East,3.0,Unemployed,504750.9,381941.04,Business,619.0,3,254,24.71,2017-12-01,0,0,2017,12,4,0.7566921425994485,42.333333333333336,1.0,0.0,1,3.246880021277798,4.970915408654627,282.2423394852652,0.5355322181622991
578,45.0,2,North,2.0,Self-Employed,288434.0,440936.91,Business,607.0,0,87,79.85,2019-12-29,1,0,2019,12,6,1.5287272304929376,14.5,0.0,0.0,0,4.392595586023115,8.935882720806042,231.44460271780756,0.8305258201855267
579,35.0,2,South,2.0,Unemployed,260356.5,138039.55,Other,518.0,1,165,76.25,2023-11-02,1,0,2023,11,3,0.5301943681068073,27.5,0.0,0.0,0,4.347046915777855,8.73212459828649,223.17955545586986,-1.003017372753589
580,59.0,1,South,2.0,Salaried,574679.82,343448.05,Car,683.0,2,271,42.38,2019-11-09,0,0,2019,11,5,0.5976337397753065,45.166666666666664,2.0,0.0,1,3.7699985053987284,6.509992319503918,295.5132504821293,0.33186188526275756
581,52.0,0,North,1.0,Self-Employed,485591.69,327853.29,Car,800.0,2,197,45.48,2021-12-25,0,0,2021,12,5,0.675162480642945,32.833333333333336,1.0,1.0,1,3.8390221125436557,6.743886120034946,278.3998233673997,0.246438993718157
582,27.0,2,West,3.0,Unemployed,751401.56,233636.55,Car,652.0,1,112,39.56,2023-08-10,0,0,2023,8,3,0.3109343424839309,18.666666666666668,3.0,0.0,2,3.702782359282928,6.289674077406556,324.9276654703062,-0.3145866749199744
583,44.0,2,West,3.0,Salaried,734913.65,247273.23,Business,700.0,3,224,41.17,2024-09-20,0,0,2024,9,4,0.33646569226194123,37.333333333333336,3.0,0.0,2,3.7417090677584683,6.416385275215322,322.3873330628606,-0.22777913223379245
584,60.0,2,South,1.0,Self-Employed,478112.03,84971.1,Education,511.0,2,75,53.0,2024-07-04,1,0,2024,7,3,0.17772215436620575,12.5,1.0,0.0,1,3.9889840465642745,7.280109889280518,276.87301356646503,-1.4835181492279281
585,43.0,1,South,2.0,Self-Employed,593744.21,244482.87,Other,683.0,3,190,83.63,2025-03-15,1,0,2025,3,5,0.41176463851327494,31.666666666666668,2.0,0.0,1,4.438288813682014,9.144943958275523,298.947413343432,-0.24536282162616002
586,59.0,1,East,0.0,Self-Employed,434992.01,440560.03,Car,632.0,1,235,87.33,2020-10-04,1,0,2020,10,6,1.0128002810902206,39.166666666666664,1.0,0.0,0,4.4810798007570405,9.345052166788584,267.7537482535541,0.8286998634025654
587,27.0,1,West,3.0,Self-Employed,870980.24,540613.69,Business,713.0,1,24,54.05,2021-01-26,0,0,2021,1,1,0.6206957002836252,4.0,4.0,1.0,3,4.008241863168689,7.351870510285121,342.3493125249702,1.2911442199291883
588,22.0,0,West,3.0,Salaried,989220.46,327619.92,Home,577.0,2,256,51.82,2023-12-24,1,0,2023,12,6,0.33118999580740577,42.666666666666664,4.0,0.0,3,3.9668899068689862,7.198610977126073,358.1079138497002,0.2451469349102133
589,58.0,2,North,1.0,Self-Employed,487554.6,322999.3,Home,835.0,2,110,62.79,2026-04-08,0,0,2026,4,2,0.6624884679582553,18.333333333333332,1.0,1.0,1,4.1555964382538635,7.924014134263013,278.79797587938043,0.21947883196798518
590,28.0,0,South,2.0,Salaried,115801.18,388716.32,Business,734.0,0,271,13.29,2018-02-18,0,0,2018,2,6,3.3567561228650695,45.166666666666664,0.0,1.0,0,2.659559991941776,3.645545226711637,167.27990168094695,0.5704063050068684
591,57.0,2,West,0.0,Unemployed,1064744.42,447326.85,Home,817.0,0,185,17.25,2021-08-29,0,0,2021,8,6,0.4201260336259851,30.833333333333332,4.0,1.0,3,2.9041650800285006,4.153311931459037,367.5416890063733,0.8613783523890188
592,43.0,0,East,0.0,Unemployed,80000.0,38666.75,Business,636.0,1,195,94.92,2022-09-15,1,0,2022,9,3,0.483334375,32.5,0.0,0.0,0,4.5635145107192585,9.74268956705488,146.58605265628162,-2.0357546514892237
593,58.0,2,South,3.0,Salaried,80000.0,606310.45,Car,703.0,3,147,47.81,2017-09-04,0,0,2017,9,0,7.578880624999999,24.5,0.0,1.0,0,3.887935209899056,6.9144775652250114,146.58605265628162,1.5739581380791032
594,59.0,0,North,3.0,Self-Employed,405875.21,475326.53,Education,647.0,3,83,33.38,2017-06-10,0,0,2017,6,5,1.1711149592013763,13.833333333333334,1.0,0.0,0,3.5374749999547035,5.7775427302617155,261.2586471681835,0.9942885452031394
595,21.0,1,West,0.0,Salaried,680219.13,275315.85,Car,741.0,2,130,64.94,2024-02-22,0,0,2024,2,3,0.4047458206592925,21.666666666666668,3.0,1.0,2,4.188745237643585,8.058535847162311,313.6854195348687,-0.05578719995915094
596,38.0,2,East,3.0,Salaried,727831.66,744466.27,Other,766.0,3,210,40.79,2024-10-20,0,0,2024,10,6,1.022855023921328,35.0,3.0,1.0,2,3.732657076459824,6.386704940734306,321.2848286848921,2.126884724274597
597,26.0,1,South,1.0,Salaried,635338.38,200325.2,Other,701.0,3,183,54.65,2019-05-27,0,0,2019,5,0,0.3153047357220888,30.5,2.0,1.0,2,4.019082077721554,7.392563831310488,306.19888122832793,-0.5368025460054489
598,36.0,0,East,1.0,Self-Employed,660993.03,455840.51,Education,722.0,3,280,20.65,2017-02-09,0,0,2017,2,3,0.689629828623155,46.666666666666664,3.0,1.0,2,3.075005454448499,4.544227107000705,310.51883236553795,0.9021780964536789
599,58.0,0,East,0.0,Salaried,625621.16,227575.86,Business,537.0,0,174,79.81,2019-02-05,1,0,2019,2,1,0.3637598510894356,29.0,2.0,0.0,2,4.392100720245356,8.93364427319557,304.53305128820057,-0.3538983252311458
600,51.0,1,East,1.0,Unemployed,80000.0,346628.73,Car,553.0,1,267,14.15,2019-07-27,1,0,2019,7,5,4.332859125,44.5,0.0,0.0,0,2.7180005319553784,3.7616485747608057,146.58605265628162,0.3490684987876597
601,43.0,1,South,2.0,Salaried,715079.18,636633.78,Business,819.0,3,56,14.85,2019-04-28,0,0,2019,4,6,0.8902983023502377,9.333333333333334,3.0,1.0,2,2.7631695003232895,3.8535697735995385,319.281861048649,1.6998159767340513
602,43.0,0,South,2.0,Self-Employed,593744.21,155187.07,Business,683.0,1,178,79.66,2022-02-08,1,0,2022,2,1,0.2613702456146899,29.666666666666668,2.0,0.0,1,4.390242789445222,8.92524509467387,298.947413343432,-0.8665764371201399
603,45.0,0,West,0.0,Unemployed,154885.71,351155.78,Home,549.0,5,77,21.04,2018-01-01,1,0,2018,1,0,2.2671928869357934,12.833333333333334,0.0,0.0,0,3.092858984284714,4.586937976471886,185.5450385424517,0.37343645251657015
604,23.0,0,East,2.0,Self-Employed,499131.74,394155.71,Business,788.0,0,172,18.98,2023-12-09,0,0,2023,12,5,0.7896827198366508,28.666666666666668,1.0,1.0,1,2.9947317732204075,4.356604182158393,281.125338678228,0.5982065425372948
605,50.0,0,North,0.0,Unemployed,190806.31,441300.44,Business,765.0,3,228,46.72,2019-11-22,0,0,2019,11,4,2.312818899961956,38.0,0.0,1.0,0,3.8653505972297153,6.835202996254025,199.8405454658195,0.8322864312738224
606,55.0,2,East,0.0,Unemployed,738424.98,394646.17,Business,629.0,2,43,22.26,2016-11-01,0,0,2016,11,1,0.5344431468177038,7.166666666666667,3.0,0.0,2,3.1467351470905185,4.71805044483418,322.9314100638666,0.6007047220157087
607,55.0,1,West,1.0,Self-Employed,766232.25,185254.24,Education,716.0,3,87,48.08,2021-04-12,0,0,2021,4,0,0.24177296113547816,14.5,3.0,1.0,3,3.8934516198427107,6.9339743293438865,327.18192423300644,-0.6427861593158322
608,56.0,0,East,2.0,Unemployed,529453.06,50203.64,Other,656.0,3,151,56.38,2017-05-18,0,0,2017,5,3,0.09482170147434787,25.166666666666668,1.0,0.0,1,4.049695810553219,7.508661665037252,287.05923640065845,-1.8783662414975923
609,42.0,1,West,2.0,Unemployed,623218.1,93381.39,Home,618.0,3,102,77.62,2021-11-10,1,0,2021,11,2,0.14983741646784648,17.0,2.0,0.0,2,4.364626119993714,8.810221336606704,304.1185053944622,-1.3998139523254294
610,36.0,1,North,3.0,Salaried,586038.77,552945.54,Home,652.0,2,199,79.83,2024-01-16,1,0,2024,1,1,0.9435306472983008,33.166666666666664,2.0,0.0,1,4.392348183745753,8.934763567101259,297.56814165251177,1.3453637065725659
611,51.0,1,West,3.0,Salaried,724100.03,611259.76,Business,774.0,2,104,46.63,2025-02-22,0,0,2025,2,5,0.8441648041362462,17.333333333333332,3.0,1.0,2,3.863462814812769,6.828616258071616,320.7010949733593,1.59469080162111
612,53.0,1,South,2.0,Salaried,886073.27,265855.61,Education,592.0,1,195,67.31,2024-12-11,1,0,2024,12,2,0.3000379528433354,32.5,4.0,0.0,3,4.224056168743758,8.204267182387468,344.4352821241082,-0.11288709811177505
613,25.0,1,East,2.0,Salaried,785614.73,204361.87,Education,697.0,3,266,16.66,2021-01-28,0,0,2021,1,3,0.2601298858029304,44.333333333333336,3.0,0.0,3,2.8713021951758138,4.08166632639171,330.0857441384305,-0.5090314610710008
614,49.0,2,South,0.0,Self-Employed,524162.48,355531.78,Education,726.0,1,28,33.07,2017-10-20,0,0,2017,10,4,0.6782854430939048,4.666666666666667,1.0,1.0,1,3.5284172316728752,5.75065213693195,286.04005979457565,0.3968572135539415
615,64.0,2,South,3.0,Unemployed,948295.31,425902.37,Home,749.0,0,279,63.27,2022-08-24,0,0,2022,8,2,0.44912419739796033,46.5,4.0,1.0,3,4.163092959383195,7.954244150137711,352.79931521123217,0.7571299523998586
616,53.0,2,North,0.0,Salaried,358460.82,422820.57,Business,692.0,1,215,45.17,2023-02-16,0,0,2023,2,3,1.1795447268128216,35.833333333333336,0.0,0.0,0,3.8323302365188976,6.720863039818622,250.00045944587416,0.7419418476431177
617,24.0,1,South,1.0,Unemployed,963029.42,302122.39,Business,632.0,2,81,45.61,2018-09-05,0,0,2018,9,2,0.313720831083229,13.5,4.0,0.0,3,3.8418151103846494,6.753517601961218,354.7273798245763,0.10138426243658198
618,64.0,1,North,2.0,Salaried,525204.56,121967.82,Business,656.0,3,191,20.23,2017-11-10,0,0,2017,11,4,0.23222917181069408,31.833333333333332,1.0,0.0,1,3.055415275715165,4.497777228809804,286.2413324407641,-1.1380203243104516
619,45.0,2,South,3.0,Salaried,429075.55,414644.71,Car,666.0,0,275,93.62,2020-01-04,1,0,2020,1,5,0.9663676012301331,45.833333333333336,1.0,0.0,0,4.549868870203002,9.67574286553751,266.45734661051154,0.7014051528612084
620,23.0,0,North,0.0,Salaried,116423.31,300033.23,Education,812.0,0,74,35.49,2026-05-05,0,0,2026,5,1,2.577088986732983,12.333333333333334,0.0,1.0,0,3.5970382504483562,5.957348403442592,167.59985666286053,0.08936702388397315
621,60.0,0,East,1.0,Self-Employed,936345.31,283739.28,Car,789.0,3,165,22.27,2021-03-24,0,0,2021,3,2,0.30302846286483776,27.5,4.0,1.0,3,3.1471649773142003,4.719110085598767,351.22123574972267,-0.005684740857750069
622,43.0,2,South,0.0,Self-Employed,593744.21,310665.84,Other,683.0,1,274,24.68,2021-09-28,0,0,2021,9,1,0.5232317802307496,45.666666666666664,2.0,0.0,1,3.2457124788217606,4.967896939349688,298.947413343432,0.1501428557977866
623,52.0,1,South,3.0,Self-Employed,286635.6,303367.56,Car,658.0,1,234,90.37,2024-06-26,1,0,2024,6,2,1.0583736283978684,39.0,0.0,0.0,0,4.514917197010529,9.506313691436866,230.93129185710035,0.10852891536830606
624,53.0,2,South,3.0,Unemployed,859128.9,124317.57,Business,850.0,1,186,73.45,2024-08-02,0,0,2024,8,4,0.1447018835008344,31.0,4.0,1.0,3,4.310127759130018,8.570297544426332,340.69485776147917,-1.1178026603382898
625,25.0,1,North,0.0,Salaried,1016845.59,238279.32,Home,733.0,1,152,47.42,2026-03-22,0,0,2026,3,6,0.2343318615366174,25.333333333333332,4.0,1.0,3,3.8799129515099127,6.8862181202747275,361.6111478789031,-0.284781938481035
626,63.0,2,West,2.0,Self-Employed,456829.59,575585.76,Education,797.0,1,126,48.09,2017-03-31,0,0,2017,3,4,1.259957263276225,21.0,1.0,1.0,1,3.893655348069961,6.9346953790343235,272.44198465728806,1.44350762768775
627,43.0,1,South,2.0,Self-Employed,593744.21,319539.99,Home,683.0,2,153,78.07,2022-11-27,1,0,2022,11,6,0.5381778628207592,25.5,2.0,0.0,1,4.3703335360828355,8.835722947218297,298.947413343432,0.2001535275572367
